date,time,no2Value,longitude,latitude,regionName
26-10-2020,07:56:49,9.32E-05,77.2578,28.7247,North-East
27-10-2020,07:37:41,9.54E-05,77.2578,28.7247,North-East
28-10-2020,07:18:32,1.34E-04,77.2578,28.7247,North-East
29-10-2020,06:59:26,1.91E-04,77.2578,28.7247,North-East
30-10-2020,06:40:18,1.01E-04,77.2578,28.7247,North-East
31-10-2020,08:02:40,1.10E-04,77.2578,28.7247,North-East
01-11-2020,07:43:31,1.18E-04,77.2578,28.7247,North-East
02-11-2020,07:24:24,1.39E-04,77.2578,28.7247,North-East
03-11-2020,07:05:17,3.90E-04,77.2578,28.7247,North-East
04-11-2020,06:46:10,8.69E-05,77.2578,28.7247,North-East
05-11-2020,06:27:02,1.14E-04,77.2578,28.7247,North-East
05-11-2020,08:08:31,1.00E-04,77.2578,28.7247,North-East
06-11-2020,07:49:24,1.32E-04,77.2578,28.7247,North-East
07-11-2020,07:30:17,1.13E-04,77.2578,28.7247,North-East
08-11-2020,07:11:10,9.38E-05,77.2578,28.7247,North-East
09-11-2020,06:52:03,9.29E-05,77.2578,28.7247,North-East
10-11-2020,06:32:56,1.61E-04,77.2578,28.7247,North-East
10-11-2020,08:14:25,1.43E-04,77.2578,28.7247,North-East
11-11-2020,07:55:19,1.65E-04,77.2578,28.7247,North-East
12-11-2020,07:36:12,1.60E-04,77.2578,28.7247,North-East
13-11-2020,07:17:05,1.85E-04,77.2578,28.7247,North-East
14-11-2020,06:57:59,1.39E-04,77.2578,28.7247,North-East
15-11-2020,06:38:52,7.54E-05,77.2578,28.7247,North-East
16-11-2020,08:01:16,9.23E-05,77.2578,28.7247,North-East
17-11-2020,07:42:10,1.09E-04,77.2578,28.7247,North-East
18-11-2020,07:23:04,1.79E-04,77.2578,28.7247,North-East
19-11-2020,07:03:58,1.51E-04,77.2578,28.7247,North-East
20-11-2020,06:44:52,1.19E-04,77.2578,28.7247,North-East
21-11-2020,06:25:46,9.53E-05,77.2578,28.7247,North-East
21-11-2020,08:07:15,1.05E-04,77.2578,28.7247,North-East
22-11-2020,07:48:10,1.67E-04,77.2578,28.7247,North-East
23-11-2020,07:29:05,3.97E-04,77.2578,28.7247,North-East
24-11-2020,07:09:59,7.25E-04,77.2578,28.7247,North-East
26-11-2020,06:31:49,1.07E-04,77.2578,28.7247,North-East
26-11-2020,08:13:19,1.15E-04,77.2578,28.7247,North-East
27-11-2020,07:54:14,1.03E-04,77.2578,28.7247,North-East
28-11-2020,07:35:09,1.43E-04,77.2578,28.7247,North-East
29-11-2020,07:16:04,2.45E-04,77.2578,28.7247,North-East
30-11-2020,06:56:59,3.26E-04,77.2578,28.7247,North-East
01-12-2020,06:37:55,2.17E-04,77.2578,28.7247,North-East
02-12-2020,08:00:20,1.59E-04,77.2578,28.7247,North-East
03-12-2020,07:41:16,3.28E-04,77.2578,28.7247,North-East
04-12-2020,07:22:11,4.27E-04,77.2578,28.7247,North-East
05-12-2020,07:03:08,2.67E-04,77.2578,28.7247,North-East
06-12-2020,06:44:04,2.55E-04,77.2578,28.7247,North-East
07-12-2020,06:24:59,1.18E-04,77.2578,28.7247,North-East
07-12-2020,08:06:29,1.46E-04,77.2578,28.7247,North-East
08-12-2020,07:47:25,2.07E-04,77.2578,28.7247,North-East
09-12-2020,07:28:22,1.58E-04,77.2578,28.7247,North-East
10-12-2020,07:09:20,1.69E-04,77.2578,28.7247,North-East
12-12-2020,06:31:13,2.20E-04,77.2578,28.7247,North-East
12-12-2020,08:12:43,2.00E-04,77.2578,28.7247,North-East
13-12-2020,07:53:39,1.17E-04,77.2578,28.7247,North-East
14-12-2020,07:34:38,1.09E-04,77.2578,28.7247,North-East
15-12-2020,07:15:35,2.35E-04,77.2578,28.7247,North-East
16-12-2020,06:56:31,1.45E-04,77.2578,28.7247,North-East
17-12-2020,06:37:29,1.67E-04,77.2578,28.7247,North-East
18-12-2020,07:59:58,1.19E-04,77.2578,28.7247,North-East
19-12-2020,07:40:55,1.41E-04,77.2578,28.7247,North-East
20-12-2020,07:21:54,1.10E-04,77.2578,28.7247,North-East
21-12-2020,07:02:52,1.88E-04,77.2578,28.7247,North-East
22-12-2020,06:43:49,3.55E-04,77.2578,28.7247,North-East
23-12-2020,06:24:48,2.82E-04,77.2578,28.7247,North-East
23-12-2020,08:06:17,3.06E-04,77.2578,28.7247,North-East
24-12-2020,07:47:17,1.82E-04,77.2578,28.7247,North-East
25-12-2020,07:28:15,1.25E-04,77.2578,28.7247,North-East
26-12-2020,07:09:13,2.13E-04,77.2578,28.7247,North-East
27-12-2020,06:50:13,1.85E-04,77.2578,28.7247,North-East
28-12-2020,06:31:12,1.24E-04,77.2578,28.7247,North-East
28-12-2020,08:12:42,1.34E-04,77.2578,28.7247,North-East
29-12-2020,07:53:41,1.36E-04,77.2578,28.7247,North-East
30-12-2020,07:34:41,1.68E-04,77.2578,28.7247,North-East
02-01-2020,07:41:20,2.63E-04,77.0684,28.7196,North-West
03-01-2020,07:22:20,3.31E-04,77.0684,28.7196,North-West
04-01-2020,07:03:21,2.04E-04,77.0684,28.7196,North-West
05-01-2020,06:44:20,1.00E-04,77.0684,28.7196,North-West
08-01-2020,07:28:51,2.11E-04,77.0684,28.7196,North-West
09-01-2020,07:09:53,8.51E-05,77.0684,28.7196,North-West
10-01-2020,06:50:53,1.17E-04,77.0684,28.7196,North-West
11-01-2020,06:31:54,1.20E-04,77.0684,28.7196,North-West
11-01-2020,08:13:24,1.23E-04,77.0684,28.7196,North-West
12-01-2020,07:54:25,1.37E-04,77.0684,28.7196,North-West
14-01-2020,07:16:27,9.86E-05,77.0684,28.7196,North-West
15-01-2020,06:57:29,1.97E-04,77.0684,28.7196,North-West
16-01-2020,06:38:30,1.18E-04,77.0684,28.7196,North-West
17-01-2020,08:01:02,6.02E-05,77.0684,28.7196,North-West
18-01-2020,07:42:04,1.06E-04,77.0684,28.7196,North-West
19-01-2020,07:23:06,7.50E-05,77.0684,28.7196,North-West
20-01-2020,07:04:07,2.33E-04,77.0684,28.7196,North-West
21-01-2020,06:45:10,9.49E-04,77.0684,28.7196,North-West
22-01-2020,06:26:12,7.66E-05,77.0684,28.7196,North-West
22-01-2020,08:07:42,1.07E-04,77.0684,28.7196,North-West
23-01-2020,07:48:44,9.12E-05,77.0684,28.7196,North-West
24-01-2020,07:29:47,1.04E-04,77.0684,28.7196,North-West
25-01-2020,07:10:49,1.70E-04,77.0684,28.7196,North-West
26-01-2020,06:51:52,1.25E-04,77.0684,28.7196,North-West
27-01-2020,08:14:25,6.45E-04,77.0684,28.7196,North-West
28-01-2020,07:55:27,2.67E-04,77.0684,28.7196,North-West
29-01-2020,07:36:30,1.12E-04,77.0684,28.7196,North-West
30-01-2020,07:17:33,8.81E-05,77.0684,28.7196,North-West
31-01-2020,06:58:37,1.19E-04,77.0684,28.7196,North-West
01-02-2020,06:39:39,1.10E-04,77.0684,28.7196,North-West
02-02-2020,08:02:13,9.53E-05,77.0684,28.7196,North-West
03-02-2020,07:43:15,1.22E-04,77.0684,28.7196,North-West
04-02-2020,07:24:20,2.83E-04,77.0684,28.7196,North-West
05-02-2020,07:05:23,1.14E-04,77.0684,28.7196,North-West
06-02-2020,06:46:27,1.38E-04,77.0684,28.7196,North-West
07-02-2020,06:27:29,9.95E-05,77.0684,28.7196,North-West
07-02-2020,08:09:00,1.07E-04,77.0684,28.7196,North-West
08-02-2020,07:50:04,8.92E-05,77.0684,28.7196,North-West
09-02-2020,07:31:07,1.28E-04,77.0684,28.7196,North-West
10-02-2020,07:12:12,1.23E-04,77.0684,28.7196,North-West
11-02-2020,06:53:15,1.30E-04,77.0684,28.7196,North-West
12-02-2020,06:34:20,1.00E-04,77.0684,28.7196,North-West
12-02-2020,08:15:50,1.23E-04,77.0684,28.7196,North-West
13-02-2020,07:56:54,1.08E-04,77.0684,28.7196,North-West
14-02-2020,07:37:58,1.10E-04,77.0684,28.7196,North-West
15-02-2020,07:19:03,1.29E-04,77.0684,28.7196,North-West
16-02-2020,07:00:06,1.12E-04,77.0684,28.7196,North-West
17-02-2020,06:41:11,1.03E-04,77.0684,28.7196,North-West
18-02-2020,08:03:45,1.13E-04,77.0684,28.7196,North-West
19-02-2020,07:44:50,1.97E-04,77.0684,28.7196,North-West
20-02-2020,07:25:55,1.30E-04,77.0684,28.7196,North-West
21-02-2020,07:06:59,8.53E-05,77.0684,28.7196,North-West
22-02-2020,06:48:04,1.54E-04,77.0684,28.7196,North-West
23-02-2020,06:29:08,1.07E-04,77.0684,28.7196,North-West
23-02-2020,08:10:39,1.78E-04,77.0684,28.7196,North-West
24-02-2020,07:51:44,1.09E-04,77.0684,28.7196,North-West
25-02-2020,07:32:48,1.08E-04,77.0684,28.7196,North-West
26-02-2020,07:13:53,1.10E-04,77.0684,28.7196,North-West
28-02-2020,06:36:02,1.36E-04,77.0684,28.7196,North-West
28-02-2020,08:17:33,1.42E-04,77.0684,28.7196,North-West
29-02-2020,07:58:38,1.60E-04,77.0684,28.7196,North-West
01-03-2020,07:39:43,2.31E-04,77.0684,28.7196,North-West
02-03-2020,07:20:48,1.55E-04,77.0684,28.7196,North-West
03-03-2020,07:01:53,9.10E-05,77.0684,28.7196,North-West
04-03-2020,06:42:58,2.40E-04,77.0684,28.7196,North-West
05-03-2020,08:05:33,1.36E-04,77.0684,28.7196,North-West
06-03-2020,07:46:38,1.66E-04,77.0684,28.7196,North-West
07-03-2020,07:27:44,1.89E-04,77.0684,28.7196,North-West
08-03-2020,07:08:48,1.16E-04,77.0684,28.7196,North-West
09-03-2020,06:49:53,9.07E-05,77.0684,28.7196,North-West
10-03-2020,06:30:59,9.49E-05,77.0684,28.7196,North-West
10-03-2020,08:12:28,1.01E-04,77.0684,28.7196,North-West
11-03-2020,07:53:34,1.30E-04,77.0684,28.7196,North-West
12-03-2020,07:34:39,1.58E-04,77.0684,28.7196,North-West
13-03-2020,07:15:44,3.59E-04,77.0684,28.7196,North-West
14-03-2020,06:56:50,1.90E-04,77.0684,28.7196,North-West
15-03-2020,06:37:55,1.52E-04,77.0684,28.7196,North-West
15-03-2020,08:19:26,1.93E-04,77.0684,28.7196,North-West
16-03-2020,08:00:30,1.03E-04,77.0684,28.7196,North-West
17-03-2020,07:41:35,1.02E-04,77.0684,28.7196,North-West
18-03-2020,07:22:41,9.62E-05,77.0684,28.7196,North-West
19-03-2020,07:03:45,1.30E-04,77.0684,28.7196,North-West
20-03-2020,06:44:51,2.49E-04,77.0684,28.7196,North-West
21-03-2020,08:07:27,7.90E-05,77.0684,28.7196,North-West
22-03-2020,07:48:32,7.24E-05,77.0684,28.7196,North-West
23-03-2020,07:29:37,9.52E-05,77.0684,28.7196,North-West
24-03-2020,07:10:42,8.64E-05,77.0684,28.7196,North-West
25-03-2020,06:51:48,7.09E-05,77.0684,28.7196,North-West
26-03-2020,06:32:53,8.99E-05,77.0684,28.7196,North-West
27-03-2020,07:55:28,8.43E-05,77.0684,28.7196,North-West
28-03-2020,07:36:34,7.11E-05,77.0684,28.7196,North-West
29-03-2020,07:17:38,6.82E-05,77.0684,28.7196,North-West
30-03-2020,06:58:43,6.09E-05,77.0684,28.7196,North-West
31-03-2020,06:39:49,8.42E-05,77.0684,28.7196,North-West
01-04-2020,08:02:23,8.80E-05,77.0684,28.7196,North-West
02-04-2020,07:43:29,7.73E-05,77.0684,28.7196,North-West
03-04-2020,07:24:34,7.35E-05,77.0684,28.7196,North-West
04-04-2020,07:05:39,7.73E-05,77.0684,28.7196,North-West
05-04-2020,06:46:43,8.09E-05,77.0684,28.7196,North-West
06-04-2020,08:09:19,7.88E-05,77.0684,28.7196,North-West
07-04-2020,07:50:24,7.47E-05,77.0684,28.7196,North-West
08-04-2020,07:31:28,9.04E-05,77.0684,28.7196,North-West
09-04-2020,07:12:33,7.47E-05,77.0684,28.7196,North-West
10-04-2020,06:53:38,7.21E-05,77.0684,28.7196,North-West
11-04-2020,06:34:42,7.95E-05,77.0684,28.7196,North-West
11-04-2020,08:16:13,9.20E-05,77.0684,28.7196,North-West
12-04-2020,07:57:17,6.50E-05,77.0684,28.7196,North-West
13-04-2020,07:38:22,7.89E-05,77.0684,28.7196,North-West
14-04-2020,07:19:26,1.08E-04,77.0684,28.7196,North-West
15-04-2020,07:00:30,9.77E-05,77.0684,28.7196,North-West
16-04-2020,06:41:35,1.09E-04,77.0684,28.7196,North-West
16-04-2020,08:23:06,9.49E-05,77.0684,28.7196,North-West
17-04-2020,08:04:10,1.00E-04,77.0684,28.7196,North-West
18-04-2020,07:45:14,9.28E-05,77.0684,28.7196,North-West
19-04-2020,07:26:18,9.54E-05,77.0684,28.7196,North-West
20-04-2020,07:07:22,9.13E-05,77.0684,28.7196,North-West
21-04-2020,06:48:26,9.24E-05,77.0684,28.7196,North-West
22-04-2020,08:11:00,9.33E-05,77.0684,28.7196,North-West
23-04-2020,07:52:03,6.20E-05,77.0684,28.7196,North-West
24-04-2020,07:33:08,1.08E-04,77.0684,28.7196,North-West
25-04-2020,07:14:11,1.06E-04,77.0684,28.7196,North-West
26-04-2020,06:55:15,9.66E-05,77.0684,28.7196,North-West
27-04-2020,06:36:19,8.71E-05,77.0684,28.7196,North-West
27-04-2020,08:17:49,9.89E-05,77.0684,28.7196,North-West
28-04-2020,07:58:53,1.00E-04,77.0684,28.7196,North-West
29-04-2020,07:39:56,9.13E-05,77.0684,28.7196,North-West
30-04-2020,07:20:59,1.30E-04,77.0684,28.7196,North-West
01-05-2020,07:02:03,1.09E-04,77.0684,28.7196,North-West
02-05-2020,06:43:06,9.89E-05,77.0684,28.7196,North-West
02-05-2020,08:24:35,1.03E-04,77.0684,28.7196,North-West
03-05-2020,08:05:39,9.91E-05,77.0684,28.7196,North-West
04-05-2020,07:46:42,9.60E-05,77.0684,28.7196,North-West
05-05-2020,07:27:44,1.10E-04,77.0684,28.7196,North-West
06-05-2020,07:08:48,1.40E-04,77.0684,28.7196,North-West
07-05-2020,06:49:50,1.04E-04,77.0684,28.7196,North-West
08-05-2020,08:12:23,1.07E-04,77.0684,28.7196,North-West
09-05-2020,07:53:25,1.13E-04,77.0684,28.7196,North-West
11-05-2020,07:15:29,1.18E-04,77.0684,28.7196,North-West
12-05-2020,06:56:33,1.14E-04,77.0684,28.7196,North-West
13-05-2020,06:37:34,1.17E-04,77.0684,28.7196,North-West
13-05-2020,08:19:05,3.02E-05,77.0684,28.7196,North-West
14-05-2020,08:00:06,1.17E-04,77.0684,28.7196,North-West
15-05-2020,07:41:08,1.47E-04,77.0684,28.7196,North-West
16-05-2020,07:22:10,1.27E-04,77.0684,28.7196,North-West
17-05-2020,07:03:11,1.11E-04,77.0684,28.7196,North-West
18-05-2020,06:44:13,1.28E-04,77.0684,28.7196,North-West
18-05-2020,08:25:44,1.13E-04,77.0684,28.7196,North-West
19-05-2020,08:06:45,1.27E-04,77.0684,28.7196,North-West
20-05-2020,07:47:46,1.25E-04,77.0684,28.7196,North-West
21-05-2020,07:28:47,1.39E-04,77.0684,28.7196,North-West
22-05-2020,07:09:48,1.13E-04,77.0684,28.7196,North-West
23-05-2020,06:50:49,9.26E-05,77.0684,28.7196,North-West
24-05-2020,08:13:20,1.12E-04,77.0684,28.7196,North-West
25-05-2020,07:54:21,1.07E-04,77.0684,28.7196,North-West
26-05-2020,07:35:21,1.07E-04,77.0684,28.7196,North-West
27-05-2020,07:16:22,1.26E-04,77.0684,28.7196,North-West
28-05-2020,06:57:23,1.46E-04,77.0684,28.7196,North-West
29-05-2020,06:38:23,1.07E-04,77.0684,28.7196,North-West
29-05-2020,08:19:53,1.30E-04,77.0684,28.7196,North-West
30-05-2020,08:00:54,1.17E-04,77.0684,28.7196,North-West
31-05-2020,07:41:53,1.52E-04,77.0684,28.7196,North-West
01-06-2020,07:22:52,1.31E-04,77.0684,28.7196,North-West
02-06-2020,07:03:52,1.41E-04,77.0684,28.7196,North-West
03-06-2020,06:44:52,1.09E-04,77.0684,28.7196,North-West
03-06-2020,08:26:22,1.30E-04,77.0684,28.7196,North-West
05-06-2020,07:48:21,1.29E-04,77.0684,28.7196,North-West
06-06-2020,07:29:21,1.82E-04,77.0684,28.7196,North-West
07-06-2020,07:10:20,1.12E-04,77.0684,28.7196,North-West
08-06-2020,06:51:18,1.00E-04,77.0684,28.7196,North-West
09-06-2020,08:13:48,9.26E-05,77.0684,28.7196,North-West
10-06-2020,07:54:47,1.01E-04,77.0684,28.7196,North-West
11-06-2020,07:35:46,1.26E-04,77.0684,28.7196,North-West
12-06-2020,07:16:44,1.37E-04,77.0684,28.7196,North-West
13-06-2020,06:57:43,1.53E-04,77.0684,28.7196,North-West
14-06-2020,06:38:41,1.34E-04,77.0684,28.7196,North-West
14-06-2020,08:20:11,1.26E-04,77.0684,28.7196,North-West
15-06-2020,08:01:09,1.25E-04,77.0684,28.7196,North-West
16-06-2020,07:42:07,1.72E-04,77.0684,28.7196,North-West
17-06-2020,07:23:05,1.89E-04,77.0684,28.7196,North-West
18-06-2020,07:04:03,1.34E-04,77.0684,28.7196,North-West
19-06-2020,06:45:01,1.19E-04,77.0684,28.7196,North-West
19-06-2020,08:26:30,1.12E-04,77.0684,28.7196,North-West
20-06-2020,08:07:29,1.23E-04,77.0684,28.7196,North-West
22-06-2020,07:29:23,1.09E-04,77.0684,28.7196,North-West
23-06-2020,07:10:21,9.93E-05,77.0684,28.7196,North-West
24-06-2020,06:51:17,1.06E-04,77.0684,28.7196,North-West
25-06-2020,08:13:45,9.30E-05,77.0684,28.7196,North-West
26-06-2020,07:54:41,9.17E-05,77.0684,28.7196,North-West
27-06-2020,07:35:38,7.36E-05,77.0684,28.7196,North-West
28-06-2020,07:16:35,1.03E-04,77.0684,28.7196,North-West
29-06-2020,06:57:32,1.12E-04,77.0684,28.7196,North-West
30-06-2020,06:38:29,1.27E-04,77.0684,28.7196,North-West
30-06-2020,08:19:58,1.34E-04,77.0684,28.7196,North-West
01-07-2020,08:00:55,1.21E-04,77.0684,28.7196,North-West
02-07-2020,07:41:51,1.65E-04,77.0684,28.7196,North-West
03-07-2020,07:22:48,1.58E-04,77.0684,28.7196,North-West
04-07-2020,07:03:43,1.26E-04,77.0684,28.7196,North-West
05-07-2020,08:26:09,1.48E-04,77.0684,28.7196,North-West
06-07-2020,08:07:05,2.08E-04,77.0684,28.7196,North-West
07-07-2020,07:48:01,1.25E-04,77.0684,28.7196,North-West
08-07-2020,07:28:56,9.89E-05,77.0684,28.7196,North-West
09-07-2020,07:09:52,9.12E-05,77.0684,28.7196,North-West
10-07-2020,06:50:47,9.97E-05,77.0684,28.7196,North-West
11-07-2020,08:13:13,9.87E-05,77.0684,28.7196,North-West
12-07-2020,07:54:08,1.08E-04,77.0684,28.7196,North-West
13-07-2020,07:35:04,9.83E-05,77.0684,28.7196,North-West
14-07-2020,07:15:58,1.01E-04,77.0684,28.7196,North-West
15-07-2020,06:56:54,9.55E-05,77.0684,28.7196,North-West
16-07-2020,06:37:48,9.59E-05,77.0684,28.7196,North-West
16-07-2020,08:19:18,9.94E-05,77.0684,28.7196,North-West
17-07-2020,08:00:13,1.23E-04,77.0684,28.7196,North-West
18-07-2020,07:41:07,1.76E-04,77.0684,28.7196,North-West
20-07-2020,07:02:56,6.48E-05,77.0684,28.7196,North-West
21-07-2020,06:43:51,7.60E-05,77.0684,28.7196,North-West
22-07-2020,08:06:15,9.15E-05,77.0684,28.7196,North-West
23-07-2020,07:47:10,7.72E-05,77.0684,28.7196,North-West
24-07-2020,07:28:04,1.22E-04,77.0684,28.7196,North-West
25-07-2020,07:08:58,1.20E-04,77.0684,28.7196,North-West
26-07-2020,06:49:51,1.23E-04,77.0684,28.7196,North-West
27-07-2020,08:12:15,8.85E-05,77.0684,28.7196,North-West
28-07-2020,07:53:09,8.41E-05,77.0684,28.7196,North-West
29-07-2020,07:34:03,1.15E-04,77.0684,28.7196,North-West
30-07-2020,07:14:57,1.18E-04,77.0684,28.7196,North-West
31-07-2020,06:55:50,8.79E-05,77.0684,28.7196,North-West
01-08-2020,06:36:44,1.56E-04,77.0684,28.7196,North-West
01-08-2020,08:18:14,9.39E-05,77.0684,28.7196,North-West
02-08-2020,07:59:07,7.85E-05,77.0684,28.7196,North-West
03-08-2020,07:40:00,1.01E-04,77.0684,28.7196,North-West
04-08-2020,07:20:54,9.99E-05,77.0684,28.7196,North-West
05-08-2020,07:01:47,9.32E-05,77.0684,28.7196,North-West
06-08-2020,06:42:39,1.11E-04,77.0684,28.7196,North-West
06-08-2020,08:24:10,9.72E-05,77.0684,28.7196,North-West
07-08-2020,08:05:03,1.12E-04,77.0684,28.7196,North-West
08-08-2020,07:45:56,1.21E-04,77.0684,28.7196,North-West
09-08-2020,07:26:48,1.33E-04,77.0684,28.7196,North-West
10-08-2020,07:07:41,1.72E-04,77.0684,28.7196,North-West
11-08-2020,06:48:35,8.76E-05,77.0684,28.7196,North-West
12-08-2020,08:10:57,8.94E-05,77.0684,28.7196,North-West
14-08-2020,07:32:42,1.60E-04,77.0684,28.7196,North-West
15-08-2020,07:13:34,9.05E-05,77.0684,28.7196,North-West
16-08-2020,06:54:27,1.05E-04,77.0684,28.7196,North-West
18-08-2020,07:57:42,1.43E-04,77.0684,28.7196,North-West
20-08-2020,07:19:26,1.97E-04,77.0684,28.7196,North-West
21-08-2020,07:00:18,9.45E-05,77.0684,28.7196,North-West
22-08-2020,06:41:11,1.23E-04,77.0684,28.7196,North-West
22-08-2020,08:22:40,9.84E-05,77.0684,28.7196,North-West
23-08-2020,08:03:32,7.10E-05,77.0684,28.7196,North-West
24-08-2020,07:44:24,8.52E-05,77.0684,28.7196,North-West
25-08-2020,07:25:16,8.97E-05,77.0684,28.7196,North-West
26-08-2020,07:06:08,1.01E-04,77.0684,28.7196,North-West
27-08-2020,06:47:01,7.97E-05,77.0684,28.7196,North-West
28-08-2020,08:09:23,9.36E-05,77.0684,28.7196,North-West
29-08-2020,07:50:15,1.24E-04,77.0684,28.7196,North-West
30-08-2020,07:31:08,6.75E-05,77.0684,28.7196,North-West
31-08-2020,07:12:00,1.38E-04,77.0684,28.7196,North-West
01-09-2020,06:52:53,1.25E-04,77.0684,28.7196,North-West
02-09-2020,06:33:45,9.77E-05,77.0684,28.7196,North-West
02-09-2020,08:15:15,1.18E-04,77.0684,28.7196,North-West
03-09-2020,07:56:07,1.09E-04,77.0684,28.7196,North-West
04-09-2020,07:36:59,1.63E-04,77.0684,28.7196,North-West
05-09-2020,07:17:52,1.07E-04,77.0684,28.7196,North-West
06-09-2020,06:58:44,9.44E-05,77.0684,28.7196,North-West
07-09-2020,06:39:36,1.01E-04,77.0684,28.7196,North-West
07-09-2020,08:21:05,1.04E-04,77.0684,28.7196,North-West
08-09-2020,08:01:58,8.27E-05,77.0684,28.7196,North-West
09-09-2020,07:42:50,1.08E-04,77.0684,28.7196,North-West
10-09-2020,07:23:42,8.54E-05,77.0684,28.7196,North-West
11-09-2020,07:04:34,1.11E-04,77.0684,28.7196,North-West
12-09-2020,06:45:26,9.25E-05,77.0684,28.7196,North-West
13-09-2020,08:07:48,9.42E-05,77.0684,28.7196,North-West
14-09-2020,07:48:39,8.11E-05,77.0684,28.7196,North-West
15-09-2020,07:29:32,1.44E-04,77.0684,28.7196,North-West
16-09-2020,07:10:24,8.57E-05,77.0684,28.7196,North-West
17-09-2020,06:51:15,9.97E-05,77.0684,28.7196,North-West
18-09-2020,06:32:08,1.21E-04,77.0684,28.7196,North-West
18-09-2020,08:13:37,8.05E-05,77.0684,28.7196,North-West
19-09-2020,07:54:29,1.23E-04,77.0684,28.7196,North-West
20-09-2020,07:35:20,8.45E-05,77.0684,28.7196,North-West
21-09-2020,07:16:11,1.21E-04,77.0684,28.7196,North-West
22-09-2020,06:57:04,2.02E-04,77.0684,28.7196,North-West
23-09-2020,06:37:56,1.42E-04,77.0684,28.7196,North-West
23-09-2020,08:19:25,1.04E-04,77.0684,28.7196,North-West
24-09-2020,08:00:16,1.22E-04,77.0684,28.7196,North-West
25-09-2020,07:41:08,1.00E-04,77.0684,28.7196,North-West
26-09-2020,07:22:00,5.97E-05,77.0684,28.7196,North-West
27-09-2020,07:02:52,1.02E-04,77.0684,28.7196,North-West
28-09-2020,06:43:43,8.44E-05,77.0684,28.7196,North-West
29-09-2020,08:06:04,7.77E-05,77.0684,28.7196,North-West
30-09-2020,07:46:56,8.63E-05,77.0684,28.7196,North-West
01-10-2020,07:27:47,9.92E-05,77.0684,28.7196,North-West
02-10-2020,07:08:39,1.03E-04,77.0684,28.7196,North-West
03-10-2020,06:49:30,9.69E-05,77.0684,28.7196,North-West
04-10-2020,06:30:22,1.09E-04,77.0684,28.7196,North-West
04-10-2020,08:11:52,9.30E-05,77.0684,28.7196,North-West
05-10-2020,07:52:43,8.07E-05,77.0684,28.7196,North-West
06-10-2020,07:33:34,1.00E-04,77.0684,28.7196,North-West
07-10-2020,07:14:26,1.17E-04,77.0684,28.7196,North-West
08-10-2020,06:55:17,1.06E-04,77.0684,28.7196,North-West
09-10-2020,06:36:09,1.33E-04,77.0684,28.7196,North-West
09-10-2020,08:17:39,1.06E-04,77.0684,28.7196,North-West
10-10-2020,07:58:29,1.02E-04,77.0684,28.7196,North-West
11-10-2020,07:39:21,1.51E-04,77.0684,28.7196,North-West
12-10-2020,07:20:14,1.32E-04,77.0684,28.7196,North-West
13-10-2020,07:01:06,3.22E-04,77.0684,28.7196,North-West
14-10-2020,06:41:58,2.38E-04,77.0684,28.7196,North-West
15-10-2020,08:04:19,1.33E-04,77.0684,28.7196,North-West
16-10-2020,07:45:11,1.37E-04,77.0684,28.7196,North-West
17-10-2020,07:26:02,1.16E-04,77.0684,28.7196,North-West
18-10-2020,07:06:53,1.10E-04,77.0684,28.7196,North-West
19-10-2020,06:47:46,1.03E-04,77.0684,28.7196,North-West
20-10-2020,06:28:38,1.07E-04,77.0684,28.7196,North-West
20-10-2020,08:10:07,1.12E-04,77.0684,28.7196,North-West
21-10-2020,07:50:59,1.13E-04,77.0684,28.7196,North-West
22-10-2020,07:31:50,1.64E-04,77.0684,28.7196,North-West
23-10-2020,07:12:42,1.23E-04,77.0684,28.7196,North-West
24-10-2020,06:53:34,9.96E-05,77.0684,28.7196,North-West
25-10-2020,06:34:26,1.22E-04,77.0684,28.7196,North-West
25-10-2020,08:15:57,1.05E-04,77.0684,28.7196,North-West
26-10-2020,07:56:49,1.03E-04,77.0684,28.7196,North-West
27-10-2020,07:37:41,9.89E-05,77.0684,28.7196,North-West
28-10-2020,07:18:32,1.11E-04,77.0684,28.7196,North-West
29-10-2020,06:59:26,3.59E-04,77.0684,28.7196,North-West
